Year,POB,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC,DIN
2023,175.925255,44952.30292,94667.32555,130026.2519,659907.2134,672152.2617,5159.079778,7745.980794,72081.4005,4559.883574,1198.615654,16627.10043,22320.71036,1332992.604,1413279.656,782291.08,95000.86546,74935.38583,83458.60315,1942316.908,576466.5624,17929284.8,763084.4664,4823802.936,869501.0921,2847214.943,3094301.63,6960020.031,1403249.098,4906729.238,3926845.034,4366202.473,8912961.205,53902525.02,218.77356,120920.8519,8676952.504,1385929106,723560848.9,50696954.67,2928885.823,220297538.2,10673951753,5527982.566,56519530.28,18237509.19,10349469.39,18440848.54,3394540882,24828128616,10949254032,52888287807,0,78763234837
2024,175.798165,44275.05432,94712.13855,129967.3899,656141.269,668650.3849,5145.479876,7693.266965,71793.29506,4542.21814,1194.69667,16603.31354,22213.78126,1334295.81,1404102.668,763879.4955,98211.41992,74817.71815,83445.93458,1945331.536,577929.22,17849703.83,758409.7406,4858743.577,859670.5961,3296887.014,3112200.001,6935770.298,1319074.122,4887158.196,3741408.512,4057109.432,10032051.74,62035442.85,194.504202,123614.5306,9179481.587,1492171251,597117813.6,73743591.14,336246152.2,273446777.7,8663607953,5568911.166,60356890.91,18369723.59,10353978.07,18444079.82,3333127680,25168846370,11149622034,53436452259,0,79091454699
2025,175.86328,44195.57299,94797.26137,130184.5129,654968.045,666751.3588,5142.809695,7684.5468,71705.61968,4537.893106,1195.921018,16605.22597,22260.70055,1341976.028,1391475.666,741151.1891,102122.6879,74814.18039,83392.20298,1952600.525,579338.8441,18234688.84,760192.5777,4812488.099,761110.0741,3767382.296,3003693.634,6905997.741,1240532.338,5085076.591,3887603.593,3738802.718,11053165.27,63116914.85,173.828597,115600.2341,9677115.588,1534800322,693377786.9,11322176.52,12069271.78,256613027.4,8057082051,5610202.827,64448281.38,19039010.12,10377327.32,19249022.67,3278613178,25554441698,11362296072,54341553347,0,79474969831
2026,176.118609,42563.07244,94765.51203,130138.5801,650567.0925,663220.2543,5141.896587,7585.642887,71618.91662,4539.798069,1189.476062,16591.20887,22035.37293,1343639.219,1381144.141,718910.4556,104773.3662,74842.34893,83338.97241,1954720.023,580485.2538,18401875.73,759601.4243,4773145.845,658233.1467,4261681.282,3156309.92,6878405.981,1157290.814,5027253.216,3875207.646,6088027.479,11708551.43,55834215.54,156.377895,106918.0915,9716572.892,1366664625,693037718.3,25541875.63,82669361.16,304489812.3,7933160588,5651602.873,68818988.28,19090790.09,10383628.55,19541670.07,3243311863,25965246917,11573611822,55155566217,0,77659066127
2027,176.02256,40969.35684,94596.25656,130280.4265,647259.5983,660028.7717,5124.987844,7560.65642,71243.38824,4524.785792,1189.232229,16593.42684,22022.53907,1352529.136,1374626.043,700513.7482,110318.8432,74713.46292,83281.69081,1959850.133,581907.4947,19490692.74,755804.4445,4747719.835,563553.1995,4832562.105,3231904.413,6871512.729,1140090.771,4955996.618,3914458.55,4907470.811,12639674.44,50015412.02,141.489714,99143.6604,9709569.354,1362104832,959528538.3,63299519.82,8028708.527,298362675.6,7685954078,5693703.277,73620427.86,19247822.97,10389953.7,19641630.96,3269523679,26341526976,11791155460,56297273028,0,76548228207
2028,176.287113,39717.85865,94661.81284,130689.4309,668194.8628,672031.683,5136.404029,7555.607793,71046.52809,4529.032828,1193.52485,16710.43269,22131.6185,1379739.786,1376452.27,687928.6141,116407.9454,74841.97282,83903.62187,1975184.937,583512.9914,19336639.74,756568.4579,4777749.556,493579.4751,5451483.433,3303574.255,6896373.341,1107875.131,4926957.926,3953138.377,3489001.28,14295717.6,50302447.18,128.421788,114400.9287,9715737.354,1340846177,654153987.5,90423459.36,9329276.103,858879578.3,8267743691,5736210.534,78793948.65,19904075.43,10410400.59,20505763.71,3350768852,26757530248,12008258469,56645121168,0,76349228510
2029,176.221214,38584.8055,94709.69171,130678.3811,674225.6098,677061.1845,5123.735864,7519.468892,70657.08277,4520.301561,1194.997464,16779.07629,22142.04762,1393225.906,1387049.277,682868.8956,123064.0529,74938.20845,84613.70161,1982317.747,585172.7738,19701365.38,757401.9961,4845468.21,436802.5063,6083497.98,3362432.88,6937122.86,1045407.125,4997251.354,3934402.231,5038677.669,12457177.66,54354275.88,117.118643,122202.0557,9762565.032,1436346190,791916701.5,100338795,12616760.88,1639816697,8931614766,5778998.194,84379127.97,20081506.81,10428552.01,20872294.92,3143263151,27122755454,12213410378,56980628246,0,75730459885
2030,176.270726,38858.98556,94752.7104,130184.8919,661074.4401,667916.8873,5113.424566,7443.390473,70244.95487,4507.239113,1190.628162,16797.58919,21993.47778,1392671.816,1393389.472,673483.8666,127616.7395,74837.00104,84816.22746,1991876.088,586937.1846,20074326.34,756803.147,4848741.9,388379.2381,6715324.38,3205125.914,6963627.354,1018169.482,4891340.828,4057435.058,6522372.798,13569616.3,58272781.79,107.1471,118533.2026,9771403.076,1351618260,852010423.7,37684918.32,15412283.75,290431551.9,8371365796,5822607.709,90444965.17,20191603.98,10436381.85,20926086.42,3134338501,27466462259,12418136603,57860717222,0,79392276017
2031,176.157716,37625.36823,94804.31154,129924.0786,652610.2241,661201.0141,5094.355866,7378.762776,69824.46509,4488.345164,1185.094846,16763.3227,21874.60111,1386475.9,1400974.387,661712.3576,132151.5714,74542.40387,84884.42637,1992767.631,588177.3033,19565452.36,754413.3559,4886835.61,383361.727,7305058.928,3086946.097,6987041.123,1012380.923,4832251.594,3990148.263,4931577.973,16692003.77,61625860.45,98.351061,125859.3693,9868861.68,1353440966,552394554.4,30815079.87,1952203.34,933823062.1,7032090469,5866994.777,97032975,20817340.87,10454927.87,21794239.26,2943180931,27829225006,12622137378,57993437782,0,79763113701
2032,176.139621,36580.81036,95007.20018,130184.8626,648246.2163,656874.5958,5094.289719,7350.858667,69621.56402,4482.705335,1183.025635,16802.89133,21881.8262,1387041.138,1398313.576,648853.3159,136070.0076,74436.39098,85150.66575,1990533.997,588947.2399,20051388.98,752773.3567,4866990.405,394333.5231,7868410.254,3396516.624,6979850.011,972440.7416,4810315.678,4190735.764,4053241.003,17359981.75,59303926.82,90.609054,123843.8923,9958882.939,1421744436,663955968,95158960.63,1072850.535,1747381642,6386409448,5911598.751,104063316.4,20959595.16,10462834.12,22048235.5,2888873027,28188236605,12832841455,58896698965,0,78600570349
2033,176.269427,35367.83551,95142.02136,130336.083,644901.2129,653281.0238,5100.99271,7303.352605,69495.80586,4486.144799,1179.762792,16857.77816,21838.16023,1383919.147,1389086.335,632699.4302,138396.2697,74556.05978,85322.76457,1986329.242,589531.8738,19994096.01,750245.8499,4839964.816,396263.874,8358369.515,3140996.496,6962078.223,921991.7598,4903548.033,4314131.46,5202895.588,15490560.59,53393413.49,83.867895,126068.8518,9985461.265,1409341459,686304203.7,46893669.77,1804594.249,3305235758,7322732014,5956172.878,111616090.6,21126162.71,10475206.12,22140521.26,2713541917,28551302037,13026464543,59213539415,0,75935493855
2034,176.072134,34530.93781,95089.94358,129844.1483,637554.9822,648038.0363,5077.502442,7212.469785,69218.01954,4469.464826,1170.475592,16747.11943,21634.29414,1376016.572,1385818.311,603468.6058,139874.2894,74338.33745,84512.35896,1987445.111,589676.5926,19813561.06,745512.3193,4803626.7,384180.1726,8740675.566,3241615.371,6949234.531,841674.7758,4814679.33,4437885.867,4838314.856,16281613.35,54961910.56,77.836791,133872.0188,9990136.565,1288506150,906440527,6593219.574,2820210.55,396194362.3,7490650122,6001570.003,119808719.8,21701165.79,10494875.42,23051808.84,2705763656,28935308744,13241160029,60080573740,0,81325084381
2035,175.669369,33586.77162,95154.43912,129631.6206,632538.6934,643774.2275,5055.024218,7159.383957,68996.19306,4449.577938,1163.19643,16517.11426,21511.78783,1370270.3,1387122.72,571562.2836,141373.9733,73912.05259,83649.84419,1987526.338,589682.2216,19961985.77,740540.7962,4794204.595,357939.8528,9093597.163,3016275.123,6940395.004,786363.1584,4724453.72,4606024.159,4543699.757,20621293.23,60241734.71,72.33358,130666.8387,10034635.62,1360437899,752241479.9,62652121.05,985354.5538,222948174.4,7447989563,6048019.265,128813642.4,21860857.56,10503085.27,23374119.05,2679198629,29328033866,13462723682,60814196096,0,79131586152
2036,175.170457,33453.65551,95247.12329,129547.3686,627919.4801,640131.8988,5020.507815,7095.975282,68798.73891,4426.054061,1155.137662,16351.27389,21359.17701,1371094.212,1391434.837,541765.1064,142777.0009,73670.92198,83010.50962,1990039.194,589575.7701,19671392.67,739400.762,4778445.442,320510.4943,9405421.903,3102281.3,6933975.574,704057.1058,4783744.067,4522337.186,5360362.569,21775382.25,67893977.31,67.346684,127972.2807,10658353.67,1453621379,724268318,27415806.57,137379175.6,234613685.1,9290173632,6095234.51,138437432,22447467.69,10521897.42,24479588.62,2675294325,29685873053,13673479381,61543566326,0,77578599613
2037,175.181512,32460.7078,95363.78857,129391.554,623894.8118,636727.7673,5031.48124,7048.093946,68745.39071,4424.865665,1148.844369,16267.14037,21242.38284,1370620.636,1411700.965,515456.4759,144474.7646,73552.31302,82824.66442,2000568.764,589922.0394,19046003.36,739489.3442,4813589.851,290696.5185,9748787.944,3135881.626,6954588.375,623101.1399,4843422.771,4574746.385,5005961.316,20252378.87,77668961.08,62.996748,118992.763,11218750.32,1445554889,547076041,66579586.52,4669338.104,344748258.2,7338770534,6142428.999,148874518.5,22640412.96,10534546.77,25082020.26,2639533222,30042523790,13878883397,61773747340,0,80766458362
2038,175.172343,31232.57499,95398.30392,129006.3357,621496.2028,634196.4211,5031.455358,7040.541902,68646.2364,4420.934148,1146.574732,16225.1426,21261.47527,1372144.814,1402150.501,491508.8809,146200.1445,73396.27882,82697.86835,1999380.394,589863.4399,19366705.16,739002.8019,4796045.758,260085.534,10112197.2,3158897.804,6933011.929,550318.1835,4784002.007,4627288.067,4705545.843,23217076.07,67317090.31,59.145171,122203.6853,11279859.59,1345733561,656643418.1,40904441.83,560915.97,692218792.8,6374504064,6189833.312,160028527.7,22751618.71,10545607.36,25027849.45,2523048849,30406748835,14082651341,62283872390,0,80770685580
2039,174.95901,31000.35694,95474.76546,128832.7294,619939.881,632163.9054,5022.580402,7034.729775,68563.8459,4414.833237,1144.930337,16162.16619,21294.1068,1369265.594,1372846.872,470817.1665,148121.8994,73225.79966,82551.93966,1999000.89,589996.786,19152377.88,737577.2917,4804389.947,236870.6489,10467868.45,3053873.453,6934894.224,476780.4373,4789533.798,4562936.005,6087044.722,26112881.43,52436173.7,55.688609,116311.3773,11304118.02,1420582887,574529676.3,98966702.9,190340437.8,1104578231,6047751789,6237964.471,172146938.6,23340433.93,10562145.87,26153966.89,2581245128,30693763204,14292845480,63036159915,0,79236712919
2040,174.760397,32012.63562,95385.42913,128409.2651,616506.9211,629172.7564,5013.95301,6986.654484,68448.34854,4410.632725,1139.280515,16086.8687,21172.41331,1369075.042,1357846.205,449558.1443,149617.2774,73066.08576,82121.29174,2004494.972,590267.722,19127524.26,736877.2958,4778815.345,202845.2027,10833679.64,3191566.298,6925065.53,415048.7017,4716879.771,4727872.104,5332803.749,28856685.97,54011214.26,52.611843,117172.1106,11313489.9,1402908976,878217023.1,80005532.13,577276.1167,1715410339,5233686316,6286433.234,185207454,23495315.92,10571308.67,26124925.47,2854638708,30999272471,14525962876,63893163884,0,79439806407
2041,174.186783,31676.33138,95561.33774,128113.939,614064.9991,626813.7713,4971.616271,6933.565661,68132.01264,4384.691302,1132.240893,16000.78318,20996.75385,1369018.074,1347369.713,434513.7919,151420.237,72819.30891,81692.02521,2007735.025,590376.6037,18850950.04,733927.1272,4788076.87,190467.2556,11222917.44,3074439.002,6916427.065,369060.733,4617259.87,4563084.873,5407603.98,32030001.39,57474623.92,49.785706,129636.9276,11367631.89,1375494478,548084132.5,47762863.99,3287487.924,315226280.2,4927236087,6335902.822,199140586.1,23961283.5,10596866.41,27449714.23,2786769948,31269429014,14724173756,63791080890,0,81747863137
2042,173.788473,32276.94657,95690.38086,128130.3034,614477.8126,625790.918,4964.240049,6975.316022,68037.21414,4373.988075,1134.012542,16066.92732,21145.71723,1379759.921,1342769.297,419866.1669,155516.6361,72916.67962,81753.63411,2013962.767,590621.5384,19967918.64,733233.1242,4764744.015,179275.0066,11616253.34,3392892.977,6905241.313,334791.1974,4750022.329,4327687.33,3882966.642,37426932.31,57338194.06,47.296602,130351.3105,11452495.71,1390678927,763809448.8,63870746.02,520407.8847,345428098.3,4702081442,6385207.322,214002629.1,24123640.8,10605669.46,27994007,2748541422,31568052637,14926076239,64406600571,0,80299302121
2043,173.415921,31510.52029,95868.64415,128051.7773,611806.872,623083.4079,4951.392683,6944.114909,67890.58908,4360.895492,1129.008483,16126.70863,21067.69184,1396554.955,1342279.108,418235.1892,160284.7576,72943.49686,82036.80711,2026694.86,591641.5139,19982825.54,731745.6467,4781150.758,172133.186,12143194.67,3399005.546,6928235.301,283628.2166,4682084.175,4232705.191,4751290.245,40519348.72,56914694.11,45.082799,126498.7534,11510778.03,1347908581,571231451.9,64675255.46,277197327.5,474303623,4762254877,6435047.232,230224870.7,24263549.49,10612173.09,27903353.35,2633296221,31829908005,15123010139,64844716879,0,79204967774
2044,173.370083,32307.84801,96025.73786,128343.7114,630807.8039,633882.0439,4962.080807,6942.365352,67788.27672,4362.20689,1127.046478,16192.90755,21088.27622,1416428.834,1347064.192,425533.2294,164319.253,73227.51319,82664.02595,2043227.688,592953.7416,20240548.27,733662.474,4812465.861,167430.8569,12648016.58,3359320.161,6959983.767,259253.9997,4775796.75,4123570.907,6803497.262,41562236.91,57059599.54,43.101778,136208.8737,11523763.11,1411640105,848771675.8,50515278.28,555048.5469,252252209.9,4141248395,6484914.365,247593721.4,24837623.03,10637012.05,29078609.13,2882417585,32115057510,15351755187,66023962058,0,80569144131
2045,173.298798,31116.39148,96447.10669,128184.7825,637189.0254,639063.9724,4961.181592,6902.648514,67697.16049,4361.797771,1120.665405,16217.30906,20956.12638,1421519.754,1349558.41,429804.8508,167147.9284,73230.99761,82937.48726,2043554.182,593894.9181,19759829.31,735520.9807,4821082.8,163521.2955,12995475.88,3058105.489,6963721.625,233547.95,4739957.75,4108440.751,5459533.164,38308427.44,58700364.53,41.276881,136645.6747,11593187.16,1324139787,577013881.5,59208474.99,361581378.4,340486618.3,4262437899,6535502.863,266455420.7,24940456.03,10649715.04,29011317.71,3104772184,32459369129,15580908069,66574477330,0,79284460861
2046,173.465025,30281.90319,96777.90985,128333.3601,631162.2032,634222.5511,4994.749134,6978.343441,67674.51607,4379.067463,1127.054966,16345.09806,21237.00191,1413930.554,1355403.023,430167.7418,169767.4319,73566.39936,83818.98753,2041933.518,594663.8167,20010163.11,738705.4656,4863674.254,157868.5984,13228666.18,3136929.844,6981372,201253.4499,4840454.903,4024774.333,4295035.921,37869670.97,57448229.79,39.68631,130221.2926,11612927.45,1438164621,708325721.2,96658435.71,13179518.21,319470814.1,4573884722,6585571.852,286397819.1,25489039.91,10673056.51,30269201.7,3124698987,32732206437,15800067339,67350345483,0,79549880981
2047,173.570171,30013.64493,97288.20953,127949.64,624818.6893,629285.3886,4998.477269,6954.224613,67497.5586,4390.413037,1124.659423,16398.77087,21202.36313,1416053.202,1366957.949,427582.9713,171933.356,73913.61628,83992.61458,2041659.801,595568.9475,19517349.35,743379.9432,4871285.725,152251.0174,13435718.1,3323531.157,6990791.519,184791.4434,4931239.287,4073174.755,5414023.895,38225040.02,61340350.78,38.248593,142394.882,12367955.19,1650214947,550092005.8,21545864.08,243573003.8,1011327584,4410908226,6635970.182,307810815.1,25665288.53,10683038.94,30838337.24,3164909990,32985311464,16010195556,67449124935,0,79310888970
2048,173.523254,29236.80777,97310.85481,127734.3897,620538.5168,625416.6682,5005.162659,6972.812405,67360.61314,4399.332535,1126.588988,16449.13553,21296.55426,1414142.958,1377033.244,428304.1561,173424.1076,74281.90876,84485.92138,2046754.333,596242.6356,19915624.81,747925.7243,4889784.158,144279.9472,13618806.39,3189102.683,7012899.598,171162.3417,5059119.678,3999680.648,6248783.276,38564610.8,63253579.36,36.952488,134375.2251,12405386.91,1424624839,739968569.7,1193034.723,989343.5276,1211361860,4145276972,6686816.478,331017217.2,25844731.88,10697025.72,30814580.49,3067948273,33240248206,16216129822,67991871640,0,81084798860
2049,173.389026,29978.62324,97419.06704,127058.7452,613636.0413,619686.2984,4998.846477,6959.557042,67178.80102,4394.877404,1124.879529,16414.04198,21265.99491,1411862.672,1370746.971,422948.7062,174100.1939,74128.5836,84355.46453,2043012.038,596645.1349,19553747.87,747083.3313,4868304.895,137850.9357,13743574.02,3235182.273,6995149.13,149188.8683,4946142.41,3960174.252,4952051.276,38229516.77,57670000.09,35.762942,123322.2189,12501191.51,1436971510,438110366.1,94848884.73,8828289.65,4100430031,4665270783,6738435.305,356611559.6,26208556.69,10716765.4,32126820.2,3256553148,33495639574,16443436839,68256419770,0,78019895004
2050,173.201999,29548.60365,97592.84098,126672.8563,609149.1794,615504.9197,5003.444334,6944.422354,67182.11988,4396.782345,1122.572072,16441.80005,21211.0669,1408380.91,1376292.264,419685.2243,174683.4003,73907.60309,84623.02682,2040876.429,596482.1472,19673094.76,747441.8296,4893108.458,133467.2905,13824187.31,3281149.852,7003708.681,152926.8315,4966741.351,4026839.853,5566276.146,39892469.28,59959257.15,34.651713,118662.1516,12594043.77,1460847791,499405538.9,100548349.1,13443882.66,4154765445,4047371016,6790721.451,384136176.7,26386164.19,10721546.54,32115725.02,3306286377,33722831296,16662313363,69234446533,0,80740098060
2051,172.997837,30187.79711,97852.13133,126208.2327,605133.0867,611693.3147,4994.2703,6912.022197,67101.60006,4396.77789,1118.740692,16432.38131,21095.82256,1408643.708,1376479.295,406896.9652,174619.3205,73599.51692,84206.5465,2043900.657,596459.2305,19561982.08,747709.7999,4855068.727,127115.2016,13883845.31,3176087.016,6982343.467,156467.5024,4878469.585,4063402.668,5756234.148,44077230,64846783.74,33.585839,127145.8419,13232705.31,1376525436,760418540.7,40735698.77,2424944.24,5048903922,3854161829,6843956.859,413813209.2,26572214.02,10732981.68,32030120.5,3302440025,33973047402,16883619372,69910966797,0,80808813313
2052,172.929493,29062.18548,98073.72792,126219.598,603118.9916,609434.0627,4996.475727,6931.370329,66968.89879,4394.430193,1120.405122,16388.13309,21154.22467,1405568.181,1364254.191,388467.0512,174008.1717,73471.91464,83983.04801,2039741.818,596133.2126,19389941.61,747043.8025,4810143.898,125353.3083,13882126.94,3128070.827,6956940.602,134214.602,4920088.376,4011901.372,4350370.445,43860858.76,56886257.93,32.640591,127224.4453,13286141.73,1430306453,532824332,33086171.02,8904929.269,8788526519,4079737071,6897152.269,445332468.4,27091074.65,10762205.1,33653551.68,3352505875,34234559196,17103725086,70347433614,0,78116932030
2053,172.832551,28250.72257,98128.87102,125818.9283,600081.4287,606786.2802,4986.752414,6901.821327,66819.39066,4390.063498,1118.95879,16308.24185,21069.67349,1407123.681,1354257.134,369244.1906,174410.1849,73271.93042,83727.26647,2037243.866,595287.8594,19304835.43,747294.4652,4781039.662,122235.014,13858657.84,3158989.338,6940410.336,108022.2097,4837588.188,4091158.302,3509217.827,43533149.06,55601431.68,31.753456,126439.1307,13325997.23,1412875208,483792119.3,88373399.39,685603.1982,11776324229,3638518676,6951054.962,479252145.2,27215710.77,10774133.5,34265821,3290513745,34549558636,17329829761,70891776095,0,78483806064
2054,172.68947,26794.06269,98280.79077,125530.7307,596968.8101,604219.9836,4972.494509,6862.071674,66616.49762,4380.960594,1116.196826,16247.41687,20956.64677,1408559.022,1347354.595,350685.0344,174685.2061,73092.52277,83512.71525,2036097.642,594189.499,20178312.48,746391.785,4762342.84,118810.017,13797162.2,3191006.242,6930801.86,83076.77615,4790390.984,4003855.234,3607333.292,49606365.88,57441995.46,30.918771,131348.6977,13354155.11,1464605717,562221807.7,29156062.96,35961946.84,440825559.2,3803653041,7005645.648,515570279.6,27653835.36,10795532.42,35630929.34,3492412580,34880745917,17588184826,72227611113,0,90779736016
2055,172.79716,26155.09168,98574.49466,125467.3906,595667.0968,602630.2547,4986.632045,6867.152575,66643.08431,4390.480348,1117.675731,16276.86902,20990.14085,1415833.563,1358362.132,337430.889,175631.8392,73344.71425,83809.35218,2044507.371,594947.8516,20107185.33,748935.7162,4770015.534,113856.5514,13926833.74,3148931.546,6947033.212,68827.47126,4912440.548,3870861.775,3629951.391,46264360.02,59666454,30.166704,129959.7552,13410096.04,1355743593,696443101.9,32953634.81,3881544.263,773856274.3,3233362706,7059860.907,553704427.2,27817375.25,10808619.26,35614379.7,3438264042,35170469512,17806894344,72258010883,0,84299029688
2056,172.736647,25350.03583,98991.20259,125355.3652,596115.7871,602094.9086,4978.633834,6883.325725,66628.74719,4389.035124,1120.932528,16286.30778,21083.03153,1418576.005,1362159.101,325280.0219,176189.6473,73465.14214,83797.05569,2046053.166,595104.2666,19789371.85,747754.8216,4751031.532,109534.1436,14027216.13,3207322.203,6939820.359,57818.44469,4912039.256,3834056.39,5600707.908,53559990.74,58605745.44,29.47495,134870.3855,13527674.7,1432765522,631480881.8,66893601.66,96539024.62,1273792935,2903179219,7114902.309,594573218.7,27975475.42,10823639.2,35473396.39,3157336984,35474259597,18025081519,72236253513,0,81914426689
2057,172.582108,25840.51926,99031.59701,124830.6617,590875.9493,598629.6403,4966.198128,6821.151376,66594.93489,4382.784022,1116.32317,16226.45572,20913.2204,1418974.183,1361677.527,316314.96,176350.0288,73326.06987,83639.46457,2050658.609,595399.7271,19649023.26,745915.0162,4754826.244,106982.8017,14120534.05,3114982.166,6951769.163,49071.14803,4849082.395,3843356.747,5311014.703,43739528.22,59258356.15,28.817159,140624.1989,13596564.32,1448612058,653502285,62176011.32,13667216.45,2749531736,3164430301,7170810.674,638926127.6,28370530.04,10845176.03,36997963.38,3722307019,35698504850,18280009460,73422956660,0,78386728341
2058,172.425057,27214.32346,99372.69252,124015.4308,586048.6616,595312.3025,4953.486724,6776.94872,66539.62638,4379.64716,1111.472757,16181.36246,20781.47833,1420313.224,1376152.98,305046.5951,176126.6541,73293.24048,83350.38489,2053816.462,595480.2097,19263409.8,744619.9574,4772587.802,340541.4002,14174355.7,3134975.309,6952320.217,41869.1188,4837908.496,3833887.46,4538794.009,51720302.48,68208535.6,28.201065,143224.1114,13685228.08,1375333255,498606550.5,18046553.44,1984524.132,1732035574,2606734274,7227390.483,684996037.7,28538545.95,10853072.8,37154622.28,3389774229,35971953007,18518183213,73212070097,0,85468094295
2059,172.047214,26291.84965,99567.08203,123933.4396,585505.4542,593858.5544,4924.2611,6780.422612,66363.74715,4358.445171,1112.010117,16189.4854,20802.16694,1430204.153,1374979.193,305254.1891,178583.1088,73140.88951,83150.14816,2061716.872,595748.0675,19262430.43,743691.2281,4763654.242,638183.1266,14322064.67,3227291.094,6946739.639,55333.63983,4867467.051,4113334.657,4703466.158,49137955.85,72072072.07,27.64136,132146.5302,14699103.93,1414627733,541582537.1,22523042.04,627733.9121,2162515329,4273867092,7284825.164,734110279.1,28950341.21,10884164.78,39065072.23,3263168355,36310980868,18759889138,73639886147,0,83086906327
2060,171.860888,25755.6532,99831.41766,123968.6028,599079.6049,602623.4625,4928.764051,6807.16617,66400.97251,4348.972896,1114.844729,16313.46998,20937.67842,1443750.448,1364330.336,319898.9799,178682.9097,73208.54888,83805.16834,2073854.959,596733.1669,19764008.17,741596.8299,4800004.901,832190.7259,14612598.13,3114986.375,6940377.284,66113.38443,4879309.349,4125624.709,5505745.843,55814184.52,61127751.83,27.124498,121721.5014,14781054.81,1415878891,830475460.5,106390733.4,14131968.53,2728237047,3249998729,7342353.766,786018691.2,28941983.97,10895024.7,39367385.88,2853207082,36625310270,18978613384,74024829070,0,84210327825
2061,171.841459,26456.26238,99446.12579,124107.1991,611676.2375,609953.23,4938.536775,6791.452378,66474.27959,4349.61837,1113.982244,16350.74865,20935.49992,1453357.334,1358366.755,333581.7933,179153.1541,73239.21604,84313.64081,2079024.313,597534.358,19100670.6,741006.7298,4849330.567,926914.0209,14772570.7,3256689.347,6954748.981,58499.35022,4929718.205,4035901.792,5436528.262,36253644.49,55651270.4,26.649847,132693.8531,14910200.09,1438535141,427114737,83454964.79,2506803.532,3217407338,5195177689,7400302.667,841277549.3,29399827.46,10918412.07,40999527.23,2707168501,36808322943,19170044229,73685621913,0,82342730384
2062,171.575624,26931.30671,99233.96362,123634.6747,602319.8176,604092.8344,4919.794734,6755.667308,66424.69195,4339.748748,1109.536313,16290.52236,20832.89416,1446337.959,1355168.067,335851.5487,178817.6602,73110.79268,83664.77191,2070503.612,597652.2763,19064890.81,737644.8271,4845250.104,934186.3762,14757369.28,3175654.656,6936859.619,47255.37506,4758231.729,3814658.082,5182414.495,40260912.66,58388189.36,26.198392,126940.7874,15093054.54,1316491194,449596669.2,25090074.54,3617712.63,3751499925,5775081080,7459134.913,899807872.8,29579252.03,10944647.62,41366066.27,2706415416,36945583820,19377091834,73798694079,0,84682549064
2063,171.426086,25518.31509,98778.81578,123462.5336,596532.449,599768.3766,4916.295617,6733.028414,66373.63739,4336.011324,1105.927972,16297.11021,20785.86134,1446860.068,1352958.478,341820.6448,180634.3383,73107.68464,83820.13494,2071371.675,598157.2962,20247639.28,737044.3298,4846762.893,840035.6733,14824556.49,3359615.521,6940279.799,42116.26702,4822747.853,3813503.294,6340109.861,51482936.92,56836778.32,25.775449,128883.4874,15160769.74,1430098619,807087865.2,57419546.93,963371.0198,4496527985,3844819468,7518151.576,961919723.6,29770269.43,10957384.24,41192452.45,2501918179,37087913874,19572477643,74291681078,0,86492781638
2064,171.271365,25636.08633,98372.52921,123264.6173,589482.2213,594219.847,4910.946711,6678.748438,66377.26671,4337.175774,1097.660092,16259.22481,20616.43866,1442835.402,1354414.24,347167.2127,181369.4496,73013.67325,83574.05272,2071091.676,598317.7059,20155701.82,736594.6585,4855746.243,761095.2109,14862491.52,3194069.305,6963913.541,38843.98737,4802863.411,3983944.138,5289548.153,53413152.15,60891085.85,25.377378,143267.5539,16007167.74,1404646737,526079464.2,50670101.26,1071255.156,839370063.9,4326738978,7577778.131,1028509443,30111875.97,10985965.89,43022116.26,2558845063,37231924960,19778940957,74279558312,0,89699851289
2065,171.15589,26690.43347,98404.15522,123010.1368,587376.0821,591264.247,4907.669804,6690.976436,66275.83928,4331.554153,1095.714571,16243.52571,20643.57328,1440504.662,1351854.732,350401.8685,182632.7119,72860.97785,83416.56868,2068223.76,598542.8976,19930900.98,735933.0997,4840563.11,688708.4226,14892047.82,3256193.009,6972837.003,39320.01714,4795406.698,4146918.449,4485538.392,45461880.51,61061835.42,25.009635,139097.717,16239163.38,1372978564,584861006.6,12875146.76,683913.478,1040134594,6133962677,7637903.186,1097763357,30316082.74,10993695.27,42858624.47,2572612685,37395600745,19990426979,74779640085,0,84828549612
2066,171.060985,25545.42496,98325.6923,122724.5073,586198.9066,588985.7763,4920.955773,6723.498604,66401.21182,4336.313663,1097.461791,16267.75324,20768.16342,1439757.938,1339762.886,346543.7344,182553.3205,72743.0271,83314.44236,2066389.711,598800.6368,20602509.46,735846.9964,4814618.42,645013.5806,14869813.53,3170653.612,6952356.399,35755.30247,4850061.787,4033121.085,5124547.589,41809520.94,54693267.55,24.673309,140772.2951,16312060.75,1399093232,849566178.3,56432110.62,73622652.36,1780248005,5166298091,7698088.792,1171633480,30729237.63,11024471,44699128.86,2610290541,37559332113,20199506378,75036247902,0,87968988909
