Time SWH_juv_0_Migrating_Biomass(tonnes) SWH_juv_0_Total_biomass(tonnes) SWH_juv_0_Prop_Migrating SWH_ad_0_Migrating_Biomass(tonnes) SWH_ad_0_Total_biomass(tonnes) SWH_ad_0_Prop_Migrating HWH_juv_0_Migrating_Biomass(tonnes) HWH_juv_0_Total_biomass(tonnes) HWH_juv_0_Prop_Migrating HWH_ad_0_Migrating_Biomass(tonnes) HWH_ad_0_Total_biomass(tonnes) HWH_ad_0_Prop_Migrating MWH_juv_0_Migrating_Biomass(tonnes) MWH_juv_0_Total_biomass(tonnes) MWH_juv_0_Prop_Migrating MWH_ad_0_Migrating_Biomass(tonnes) MWH_ad_0_Total_biomass(tonnes) MWH_ad_0_Prop_Migrating FWH_juv_0_Migrating_Biomass(tonnes) FWH_juv_0_Total_biomass(tonnes) FWH_juv_0_Prop_Migrating FWH_ad_0_Migrating_Biomass(tonnes) FWH_ad_0_Total_biomass(tonnes) FWH_ad_0_Prop_Migrating HOS_juv_0_Migrating_Biomass(tonnes) HOS_juv_0_Total_biomass(tonnes) HOS_juv_0_Prop_Migrating HOS_ad_0_Migrating_Biomass(tonnes) HOS_ad_0_Total_biomass(tonnes) HOS_ad_0_Prop_Migrating PEL_juv_0_Migrating_Biomass(tonnes) PEL_juv_0_Total_biomass(tonnes) PEL_juv_0_Prop_Migrating PEL_ad_0_Migrating_Biomass(tonnes) PEL_ad_0_Total_biomass(tonnes) PEL_ad_0_Prop_Migrating MAC_juv_0_Migrating_Biomass(tonnes) MAC_juv_0_Total_biomass(tonnes) MAC_juv_0_Prop_Migrating MAC_ad_0_Migrating_Biomass(tonnes) MAC_ad_0_Total_biomass(tonnes) MAC_ad_0_Prop_Migrating BWH_juv_0_Migrating_Biomass(tonnes) BWH_juv_0_Total_biomass(tonnes) BWH_juv_0_Prop_Migrating BWH_ad_0_Migrating_Biomass(tonnes) BWH_ad_0_Total_biomass(tonnes) BWH_ad_0_Prop_Migrating
3.869000e+03 0.000000e+00 1.414123e+04 0.000000e+00 0.000000e+00 1.234952e+05 0.000000e+00 1.502733e-11 7.121311e+03 2.110192e-15 1.964546e-10 8.975122e+04 2.188879e-15 4.743282e-10 2.201623e+05 2.154448e-15 9.908311e-10 4.738610e+05 2.090974e-15 4.613202e-10 2.035603e+05 2.266259e-15 1.194673e-09 5.646145e+05 2.115909e-15 0.000000e+00 1.423755e+04 0.000000e+00 0.000000e+00 5.911184e+04 0.000000e+00 0.000000e+00 1.042800e+05 0.000000e+00 0.000000e+00 1.637620e+06 0.000000e+00 9.667091e-09 3.712921e+06 2.603635e-15 1.537284e-08 1.699649e+06 9.044715e-15 1.940329e+05 5.288075e+05 3.669254e-01 0.000000e+00 5.171581e+06 0.000000e+00
3.942000e+03 0.000000e+00 1.279254e+04 0.000000e+00 0.000000e+00 1.250119e+05 0.000000e+00 1.502733e-11 7.284484e+03 2.062924e-15 1.964546e-10 9.019673e+04 2.178067e-15 4.743282e-10 2.230490e+05 2.126565e-15 9.725755e-10 4.879633e+05 1.993133e-15 4.613202e-10 2.126212e+05 2.169681e-15 1.194673e-09 5.695210e+05 2.097680e-15 0.000000e+00 1.458022e+04 0.000000e+00 0.000000e+00 6.068636e+04 0.000000e+00 0.000000e+00 9.233780e+04 0.000000e+00 0.000000e+00 1.806143e+06 0.000000e+00 3.489678e+06 3.489678e+06 1.000000e+00 1.300436e+06 1.300436e+06 1.000000e+00 1.940329e+05 6.031897e+05 3.216780e-01 0.000000e+00 5.740293e+06 0.000000e+00
4.015000e+03 1.749085e+04 1.749085e+04 1.000000e+00 1.062318e+05 1.178425e+05 9.014731e-01 7.411703e+03 7.411703e+03 1.000000e+00 9.054105e+04 9.054105e+04 1.000000e+00 2.250398e+05 2.250398e+05 1.000000e+00 4.702172e+05 4.702172e+05 1.000000e+00 2.171504e+05 2.171504e+05 1.000000e+00 5.631408e+05 5.631408e+05 1.000000e+00 0.000000e+00 1.458361e+04 0.000000e+00 0.000000e+00 6.240493e+04 0.000000e+00 0.000000e+00 9.077833e+04 0.000000e+00 0.000000e+00 1.967512e+06 0.000000e+00 3.489678e+06 3.489678e+06 1.000000e+00 1.300436e+06 1.300436e+06 1.000000e+00 0.000000e+00 6.783888e+05 0.000000e+00 0.000000e+00 6.325569e+06 0.000000e+00
4.088000e+03 1.749085e+04 1.749085e+04 1.000000e+00 1.062318e+05 1.180067e+05 9.002187e-01 1.847224e+03 6.085322e+03 3.035540e-01 2.687503e+04 8.696948e+04 3.090168e-01 6.751195e+04 2.250107e+05 3.000388e-01 1.410652e+05 4.704606e+05 2.998448e-01 6.514511e+04 2.170894e+05 3.000843e-01 1.689422e+05 5.633002e+05 2.999151e-01 0.000000e+00 1.324294e+04 0.000000e+00 0.000000e+00 6.336059e+04 0.000000e+00 0.000000e+00 9.082480e+04 0.000000e+00 0.000000e+00 2.115294e+06 0.000000e+00 3.489678e+06 3.489678e+06 1.000000e+00 1.300436e+06 1.300436e+06 1.000000e+00 0.000000e+00 7.105532e+05 0.000000e+00 4.558366e+06 4.558366e+06 1.000000e+00
4.161000e+03 0.000000e+00 1.574707e+04 0.000000e+00 0.000000e+00 1.193121e+05 0.000000e+00 1.311480e-11 6.094942e+03 2.151751e-15 1.909973e-10 8.700130e+04 2.195339e-15 4.801805e-10 2.005049e+05 2.394857e-15 1.001790e-09 4.743544e+05 2.111903e-15 4.631502e-10 1.950991e+05 2.373924e-15 1.200424e-09 5.658308e+05 2.121524e-15 0.000000e+00 1.417572e+04 0.000000e+00 0.000000e+00 6.092425e+04 0.000000e+00 0.000000e+00 2.282109e+05 0.000000e+00 0.000000e+00 1.467703e+06 0.000000e+00 2.393004e+06 2.393004e+06 1.000000e+00 3.828883e+06 3.828883e+06 1.000000e+00 1.959890e+05 4.644467e+05 4.219839e-01 0.000000e+00 4.733592e+06 0.000000e+00
4.234000e+03 0.000000e+00 1.404410e+04 0.000000e+00 0.000000e+00 1.208234e+05 0.000000e+00 1.311480e-11 6.207611e+03 2.112697e-15 1.909973e-10 8.737004e+04 2.186073e-15 4.801805e-10 2.241826e+05 2.141917e-15 1.001790e-09 4.832443e+05 2.073051e-15 4.631502e-10 2.065041e+05 2.242813e-15 1.200424e-09 5.704088e+05 2.104497e-15 0.000000e+00 1.419944e+04 0.000000e+00 0.000000e+00 6.206205e+04 0.000000e+00 0.000000e+00 1.043660e+05 0.000000e+00 0.000000e+00 1.646252e+06 0.000000e+00 9.705725e-09 3.600455e+06 2.695694e-15 1.553713e-08 1.709924e+06 9.086443e-15 1.959890e+05 5.412340e+05 3.621152e-01 0.000000e+00 5.312926e+06 0.000000e+00
4.307000e+03 0.000000e+00 1.271121e+04 0.000000e+00 0.000000e+00 1.223433e+05 0.000000e+00 1.311480e-11 6.339332e+03 2.068798e-15 1.909973e-10 8.778790e+04 2.175668e-15 4.801805e-10 2.264724e+05 2.120260e-15 9.836718e-10 4.975540e+05 1.977015e-15 4.631502e-10 2.153864e+05 2.150323e-15 1.200424e-09 5.752008e+05 2.086964e-15 0.000000e+00 1.449452e+04 0.000000e+00 0.000000e+00 6.332111e+04 0.000000e+00 0.000000e+00 9.233142e+04 0.000000e+00 0.000000e+00 1.814880e+06 0.000000e+00 3.395460e+06 3.395460e+06 1.000000e+00 1.304397e+06 1.304397e+06 1.000000e+00 1.959890e+05 6.181369e+05 3.170641e-01 0.000000e+00 5.892859e+06 0.000000e+00
4.380000e+03 1.730299e+04 1.730299e+04 1.000000e+00 1.039226e+05 1.152786e+05 9.014906e-01 6.444794e+03 6.444794e+03 1.000000e+00 8.811890e+04 8.811890e+04 1.000000e+00 2.279732e+05 2.279732e+05 1.000000e+00 4.784829e+05 4.784829e+05 1.000000e+00 2.194241e+05 2.194241e+05 1.000000e+00 5.681395e+05 5.681395e+05 1.000000e+00 0.000000e+00 1.450821e+04 0.000000e+00 0.000000e+00 6.484311e+04 0.000000e+00 0.000000e+00 9.058762e+04 0.000000e+00 0.000000e+00 1.975248e+06 0.000000e+00 3.395460e+06 3.395460e+06 1.000000e+00 1.304397e+06 1.304397e+06 1.000000e+00 0.000000e+00 6.955704e+05 0.000000e+00 0.000000e+00 6.487075e+06 0.000000e+00
4.453000e+03 1.730299e+04 1.730299e+04 1.000000e+00 1.039226e+05 1.154092e+05 9.004703e-01 1.575442e+03 5.187086e+03 3.037239e-01 2.615833e+04 8.451891e+04 3.094968e-01 6.839195e+04 2.278276e+05 3.001917e-01 1.435449e+05 4.785640e+05 2.999491e-01 6.582724e+04 2.192479e+05 3.002411e-01 1.704419e+05 5.681813e+05 2.999779e-01 0.000000e+00 1.319594e+04 0.000000e+00 0.000000e+00 6.566859e+04 0.000000e+00 0.000000e+00 9.072897e+04 0.000000e+00 0.000000e+00 2.123244e+06 0.000000e+00 3.395460e+06 3.395460e+06 1.000000e+00 1.304397e+06 1.304397e+06 1.000000e+00 0.000000e+00 7.274926e+05 0.000000e+00 4.678273e+06 4.678273e+06 1.000000e+00
4.526000e+03 0.000000e+00 1.553179e+04 0.000000e+00 0.000000e+00 1.164283e+05 0.000000e+00 1.119011e-11 5.194775e+03 2.154109e-15 1.859012e-10 8.454775e+04 2.198772e-15 4.859535e-10 2.006030e+05 2.422463e-15 1.019384e-09 4.786658e+05 2.129636e-15 4.679500e-10 1.947175e+05 2.403225e-15 1.210993e-09 5.677537e+05 2.132955e-15 0.000000e+00 1.418729e+04 0.000000e+00 0.000000e+00 6.347926e+04 0.000000e+00 0.000000e+00 2.289217e+05 0.000000e+00 0.000000e+00 1.472102e+06 0.000000e+00 2.404863e+06 2.404863e+06 1.000000e+00 3.755797e+06 3.755797e+06 1.000000e+00 1.952557e+05 4.662675e+05 4.187633e-01 0.000000e+00 4.876482e+06 0.000000e+00
4.599000e+03 0.000000e+00 1.380934e+04 0.000000e+00 0.000000e+00 1.176396e+05 0.000000e+00 1.119011e-11 5.284810e+03 2.117411e-15 1.859012e-10 8.488628e+04 2.190003e-15 4.859535e-10 2.214193e+05 2.194720e-15 1.019384e-09 4.870633e+05 2.092919e-15 4.679500e-10 2.047861e+05 2.285067e-15 1.210993e-09 5.717595e+05 2.118012e-15 0.000000e+00 1.429154e+04 0.000000e+00 0.000000e+00 6.520206e+04 0.000000e+00 0.000000e+00 1.057878e+05 0.000000e+00 0.000000e+00 1.654290e+06 0.000000e+00 9.774133e-09 4.106329e+06 2.380260e-15 1.523666e-08 1.722930e+06 8.843460e-15 1.952557e+05 5.462965e+05 3.574171e-01 0.000000e+00 5.486275e+06 0.000000e+00
4.672000e+03 0.000000e+00 1.246754e+04 0.000000e+00 0.000000e+00 1.188980e+05 0.000000e+00 1.119011e-11 5.391202e+03 2.075625e-15 1.859012e-10 8.527304e+04 2.180070e-15 4.859535e-10 2.226255e+05 2.182830e-15 1.001294e-09 5.014307e+05 1.996874e-15 4.679500e-10 2.130337e+05 2.196601e-15 1.210993e-09 5.763957e+05 2.100976e-15 0.000000e+00 1.465112e+04 0.000000e+00 0.000000e+00 6.721272e+04 0.000000e+00 0.000000e+00 9.426460e+04 0.000000e+00 0.000000e+00 1.826263e+06 0.000000e+00 3.814145e+06 3.814145e+06 1.000000e+00 1.336103e+06 1.336103e+06 1.000000e+00 1.952557e+05 6.294395e+05 3.102057e-01 0.000000e+00 6.112152e+06 0.000000e+00
4.745000e+03 1.698704e+04 1.698704e+04 1.000000e+00 1.009961e+05 1.120361e+05 9.014602e-01 5.476923e+03 5.476923e+03 1.000000e+00 8.558060e+04 8.558060e+04 1.000000e+00 2.247590e+05 2.247590e+05 1.000000e+00 4.832044e+05 4.832044e+05 1.000000e+00 2.173526e+05 2.173526e+05 1.000000e+00 5.693698e+05 5.693698e+05 1.000000e+00 0.000000e+00 1.471786e+04 0.000000e+00 0.000000e+00 6.954006e+04 0.000000e+00 0.000000e+00 9.284372e+04 0.000000e+00 0.000000e+00 1.989241e+06 0.000000e+00 3.814145e+06 3.814145e+06 1.000000e+00 1.336103e+06 1.336103e+06 1.000000e+00 0.000000e+00 7.160083e+05 0.000000e+00 0.000000e+00 6.765715e+06 0.000000e+00
4.818000e+03 1.698704e+04 1.698704e+04 1.000000e+00 1.009961e+05 1.121813e+05 9.002930e-01 1.308161e+03 4.304225e+03 3.039249e-01 2.539988e+04 8.209088e+04 3.094117e-01 6.742771e+04 2.246224e+05 3.001825e-01 1.449613e+05 4.832850e+05 2.999500e-01 6.520579e+04 2.171807e+05 3.002375e-01 1.708109e+05 5.694106e+05 2.999785e-01 0.000000e+00 1.344116e+04 0.000000e+00 0.000000e+00 7.081547e+04 0.000000e+00 0.000000e+00 9.305288e+04 0.000000e+00 0.000000e+00 2.137785e+06 0.000000e+00 3.814145e+06 3.814145e+06 1.000000e+00 1.336103e+06 1.336103e+06 1.000000e+00 0.000000e+00 7.589411e+05 0.000000e+00 4.869700e+06 4.869700e+06 1.000000e+00
4.891000e+03 0.000000e+00 1.531837e+04 0.000000e+00 0.000000e+00 1.133383e+05 0.000000e+00 9.291391e-12 4.310418e+03 2.155566e-15 1.804757e-10 8.211787e+04 2.197763e-15 4.796040e-10 1.981862e+05 2.419967e-15 1.029800e-09 4.833837e+05 2.130398e-15 4.628803e-10 1.929893e+05 2.398476e-15 1.213487e-09 5.689800e+05 2.132741e-15 0.000000e+00 1.436580e+04 0.000000e+00 0.000000e+00 6.750704e+04 0.000000e+00 0.000000e+00 2.295036e+05 0.000000e+00 0.000000e+00 1.479978e+06 0.000000e+00 2.406257e+06 2.406257e+06 1.000000e+00 4.112792e+06 4.112792e+06 1.000000e+00 1.988360e+05 4.804241e+05 4.138760e-01 0.000000e+00 5.079741e+06 0.000000e+00
4.964000e+03 0.000000e+00 1.367931e+04 0.000000e+00 0.000000e+00 1.146903e+05 0.000000e+00 9.291391e-12 4.382718e+03 2.120007e-15 1.804757e-10 8.243267e+04 2.189370e-15 4.796040e-10 2.214260e+05 2.165979e-15 1.029800e-09 4.918288e+05 2.093817e-15 4.628803e-10 2.040505e+05 2.268460e-15 1.213487e-09 5.729490e+05 2.117967e-15 0.000000e+00 1.439968e+04 0.000000e+00 0.000000e+00 6.879805e+04 0.000000e+00 0.000000e+00 1.062918e+05 0.000000e+00 0.000000e+00 1.660352e+06 0.000000e+00 9.780757e-09 3.479318e+06 2.811113e-15 1.670580e-08 1.782870e+06 9.370172e-15 1.988360e+05 5.676483e+05 3.502803e-01 0.000000e+00 5.733786e+06 0.000000e+00
5.037000e+03 0.000000e+00 1.238923e+04 0.000000e+00 0.000000e+00 1.160495e+05 0.000000e+00 9.291391e-12 4.467830e+03 2.079621e-15 1.804757e-10 8.279379e+04 2.179821e-15 4.796040e-10 2.237438e+05 2.143541e-15 1.011821e-09 5.062081e+05 1.998824e-15 4.628803e-10 2.129684e+05 2.173469e-15 1.213487e-09 5.775216e+05 2.101198e-15 0.000000e+00 1.473412e+04 0.000000e+00 0.000000e+00 7.066657e+04 0.000000e+00 0.000000e+00 9.465461e+04 0.000000e+00 0.000000e+00 1.830697e+06 0.000000e+00 3.255934e+06 3.255934e+06 1.000000e+00 1.334893e+06 1.334893e+06 1.000000e+00 1.988360e+05 6.549341e+05 3.035970e-01 0.000000e+00 6.389305e+06 0.000000e+00
5.110000e+03 1.681445e+04 1.681445e+04 1.000000e+00 9.860893e+04 1.093866e+05 9.014717e-01 4.535839e+03 4.535839e+03 1.000000e+00 8.307734e+04 8.307734e+04 1.000000e+00 2.257170e+05 2.257170e+05 1.000000e+00 4.882358e+05 4.882358e+05 1.000000e+00 2.172036e+05 2.172036e+05 1.000000e+00 5.711766e+05 5.711766e+05 1.000000e+00 0.000000e+00 1.476424e+04 0.000000e+00 0.000000e+00 7.265693e+04 0.000000e+00 0.000000e+00 9.306235e+04 0.000000e+00 0.000000e+00 1.991589e+06 0.000000e+00 3.255934e+06 3.255934e+06 1.000000e+00 1.334893e+06 1.334893e+06 1.000000e+00 0.000000e+00 7.418161e+05 0.000000e+00 0.000000e+00 7.055531e+06 0.000000e+00
5.183000e+03 1.681445e+04 1.681445e+04 1.000000e+00 9.860893e+04 1.095257e+05 9.003270e-01 1.053212e+03 3.475617e+03 3.030289e-01 2.464574e+04 7.979600e+04 3.088594e-01 6.771510e+04 2.255776e+05 3.001854e-01 1.464708e+05 4.883158e+05 2.999508e-01 6.516109e+04 2.170322e+05 3.002369e-01 1.713530e+05 5.712167e+05 2.999789e-01 0.000000e+00 1.331945e+04 0.000000e+00 0.000000e+00 7.265174e+04 0.000000e+00 0.000000e+00 9.247871e+04 0.000000e+00 0.000000e+00 2.135729e+06 0.000000e+00 3.255934e+06 3.255934e+06 1.000000e+00 1.334893e+06 1.334893e+06 1.000000e+00 0.000000e+00 7.641546e+05 0.000000e+00 5.045063e+06 5.045063e+06 1.000000e+00
5.256000e+03 0.000000e+00 1.516279e+04 0.000000e+00 0.000000e+00 1.106294e+05 0.000000e+00 7.477975e-12 3.480046e+03 2.148815e-15 1.750865e-10 7.981964e+04 2.193527e-15 4.815161e-10 1.985833e+05 2.424757e-15 1.040794e-09 4.883076e+05 2.131431e-15 4.630189e-10 1.928199e+05 2.401303e-15 1.217850e-09 5.707654e+05 2.133714e-15 0.000000e+00 1.414935e+04 0.000000e+00 0.000000e+00 6.909249e+04 0.000000e+00 0.000000e+00 2.284429e+05 0.000000e+00 0.000000e+00 1.475579e+06 0.000000e+00 2.435503e+06 2.435503e+06 1.000000e+00 3.668066e+06 3.668066e+06 1.000000e+00 1.996629e+05 4.717649e+05 4.232254e-01 0.000000e+00 5.212464e+06 0.000000e+00
5.329000e+03 0.000000e+00 1.353788e+04 0.000000e+00 0.000000e+00 1.119167e+05 0.000000e+00 7.477975e-12 3.531517e+03 2.117497e-15 1.750865e-10 8.009834e+04 2.185894e-15 4.815161e-10 2.183696e+05 2.205051e-15 1.040794e-09 4.959269e+05 2.098684e-15 4.630189e-10 2.026980e+05 2.284279e-15 1.217850e-09 5.744546e+05 2.120011e-15 0.000000e+00 1.412782e+04 0.000000e+00 0.000000e+00 7.005770e+04 0.000000e+00 0.000000e+00 1.048801e+05 0.000000e+00 0.000000e+00 1.654338e+06 0.000000e+00 9.883506e-09 4.008755e+06 2.465480e-15 1.489905e-08 1.710256e+06 8.711592e-15 1.996629e+05 5.483926e+05 3.640875e-01 0.000000e+00 5.816035e+06 0.000000e+00
5.402000e+03 0.000000e+00 1.225741e+04 0.000000e+00 0.000000e+00 1.132159e+05 0.000000e+00 7.477975e-12 3.594284e+03 2.080519e-15 1.750865e-10 8.042339e+04 2.177060e-15 4.815161e-10 2.194431e+05 2.194264e-15 1.022881e-09 5.099006e+05 2.006040e-15 4.630189e-10 2.108788e+05 2.195664e-15 1.217850e-09 5.788352e+05 2.103967e-15 0.000000e+00 1.444673e+04 0.000000e+00 0.000000e+00 7.161602e+04 0.000000e+00 0.000000e+00 9.288169e+04 0.000000e+00 0.000000e+00 1.822302e+06 0.000000e+00 3.708328e+06 3.708328e+06 1.000000e+00 1.330623e+06 1.330623e+06 1.000000e+00 1.996629e+05 6.254772e+05 3.192169e-01 0.000000e+00 6.426302e+06 0.000000e+00
5.475000e+03 1.659376e+04 1.659376e+04 1.000000e+00 9.619414e+04 1.067077e+05 9.014730e-01 3.646731e+03 3.646731e+03 1.000000e+00 8.068808e+04 8.068808e+04 1.000000e+00 2.220143e+05 2.220143e+05 1.000000e+00 4.924109e+05 4.924109e+05 1.000000e+00 2.153241e+05 2.153241e+05 1.000000e+00 5.729742e+05 5.729742e+05 1.000000e+00 0.000000e+00 1.445307e+04 0.000000e+00 0.000000e+00 7.324514e+04 0.000000e+00 0.000000e+00 9.100220e+04 0.000000e+00 0.000000e+00 1.980599e+06 0.000000e+00 3.708328e+06 3.708328e+06 1.000000e+00 1.330623e+06 1.330623e+06 1.000000e+00 0.000000e+00 7.033164e+05 0.000000e+00 0.000000e+00 7.055242e+06 0.000000e+00
5.548000e+03 1.659376e+04 1.659376e+04 1.000000e+00 9.619414e+04 1.068371e+05 9.003814e-01 9.006031e+02 2.971346e+03 3.030960e-01 2.376712e+04 7.689513e+04 3.090849e-01 6.660428e+04 2.218844e+05 3.001756e-01 1.477233e+05 4.924905e+05 2.999516e-01 6.459723e+04 2.151566e+05 3.002336e-01 1.718923e+05 5.730143e+05 2.999790e-01 0.000000e+00 1.315040e+04 0.000000e+00 0.000000e+00 7.366277e+04 0.000000e+00 0.000000e+00 9.077556e+04 0.000000e+00 0.000000e+00 2.125051e+06 0.000000e+00 3.708328e+06 3.708328e+06 1.000000e+00 1.330623e+06 1.330623e+06 1.000000e+00 0.000000e+00 7.365578e+05 0.000000e+00 5.102952e+06 5.102952e+06 1.000000e+00
5.621000e+03 0.000000e+00 1.496436e+04 0.000000e+00 0.000000e+00 1.078584e+05 0.000000e+00 6.402778e-12 2.975246e+03 2.152016e-15 1.689643e-10 7.691731e+04 2.196701e-15 4.735324e-10 1.958826e+05 2.417430e-15 1.050213e-09 4.925706e+05 2.132107e-15 4.589405e-10 1.912917e+05 2.399166e-15 1.220570e-09 5.725817e+05 2.131696e-15 0.000000e+00 1.402824e+04 0.000000e+00 0.000000e+00 7.048209e+04 0.000000e+00 0.000000e+00 2.277427e+05 0.000000e+00 0.000000e+00 1.466371e+06 0.000000e+00 2.413557e+06 2.413557e+06 1.000000e+00 4.021159e+06 4.021159e+06 1.000000e+00 1.943736e+05 4.694438e+05 4.140510e-01 0.000000e+00 5.238220e+06 0.000000e+00
5.694000e+03 0.000000e+00 1.335883e+04 0.000000e+00 0.000000e+00 1.090541e+05 0.000000e+00 6.402778e-12 3.021592e+03 2.119008e-15 1.689643e-10 7.718249e+04 2.189154e-15 4.735324e-10 2.197070e+05 2.155290e-15 1.050213e-09 5.010406e+05 2.096065e-15 4.589405e-10 2.025899e+05 2.265366e-15 1.220570e-09 5.765262e+05 2.117111e-15 0.000000e+00 1.401450e+04 0.000000e+00 0.000000e+00 7.139345e+04 0.000000e+00 0.000000e+00 1.036208e+05 0.000000e+00 0.000000e+00 1.641169e+06 0.000000e+00 9.800025e-09 3.443900e+06 2.845618e-15 1.630985e-08 1.759409e+06 9.270068e-15 1.943736e+05 5.463270e+05 3.557826e-01 0.000000e+00 5.856318e+06 0.000000e+00
5.767000e+03 0.000000e+00 1.209216e+04 0.000000e+00 0.000000e+00 1.102683e+05 0.000000e+00 6.402778e-12 3.075495e+03 2.081869e-15 1.689643e-10 7.748288e+04 2.180667e-15 4.735324e-10 2.225465e+05 2.127791e-15 1.030119e-09 5.142570e+05 2.003122e-15 4.589405e-10 2.116943e+05 2.167940e-15 1.220570e-09 5.810543e+05 2.100613e-15 0.000000e+00 1.432360e+04 0.000000e+00 0.000000e+00 7.280031e+04 0.000000e+00 0.000000e+00 9.178305e+04 0.000000e+00 0.000000e+00 1.808577e+06 0.000000e+00 3.360821e+06 3.360821e+06 1.000000e+00 1.337422e+06 1.337422e+06 1.000000e+00 1.943736e+05 6.239292e+05 3.115316e-01 0.000000e+00 6.480405e+06 0.000000e+00
5.840000e+03 1.635468e+04 1.635468e+04 1.000000e+00 9.348611e+04 1.037053e+05 9.014596e-01 3.118511e+03 3.118511e+03 1.000000e+00 7.771857e+04 7.771857e+04 1.000000e+00 2.246963e+05 2.246963e+05 1.000000e+00 4.965024e+05 4.965024e+05 1.000000e+00 2.159539e+05 2.159539e+05 1.000000e+00 5.753404e+05 5.753404e+05 1.000000e+00 0.000000e+00 1.434380e+04 0.000000e+00 0.000000e+00 7.440471e+04 0.000000e+00 0.000000e+00 9.012914e+04 0.000000e+00 0.000000e+00 1.967685e+06 0.000000e+00 3.360821e+06 3.360821e+06 1.000000e+00 1.337422e+06 1.337422e+06 1.000000e+00 0.000000e+00 7.020167e+05 0.000000e+00 0.000000e+00 7.123527e+06 0.000000e+00
5.913000e+03 1.635468e+04 1.635468e+04 1.000000e+00 9.348611e+04 1.038335e+05 9.003465e-01 7.553604e+02 2.490835e+03 3.032559e-01 2.288932e+04 7.414046e+04 3.087292e-01 6.740888e+04 2.245588e+05 3.001837e-01 1.489507e+05 4.965812e+05 2.999524e-01 6.478617e+04 2.157855e+05 3.002341e-01 1.726021e+05 5.753802e+05 2.999792e-01 0.000000e+00 1.301130e+04 0.000000e+00 0.000000e+00 7.438305e+04 0.000000e+00 0.000000e+00 8.990216e+04 0.000000e+00 0.000000e+00 2.111958e+06 0.000000e+00 3.360821e+06 3.360821e+06 1.000000e+00 1.337422e+06 1.337422e+06 1.000000e+00 0.000000e+00 7.308135e+05 0.000000e+00 5.144587e+06 5.144587e+06 1.000000e+00
5.986000e+03 0.000000e+00 1.477093e+04 0.000000e+00 0.000000e+00 1.048512e+05 0.000000e+00 0.000000e+00 2.494032e+03 0.000000e+00 0.000000e+00 7.416105e+04 0.000000e+00 0.000000e+00 1.981558e+05 0.000000e+00 0.000000e+00 4.966493e+05 0.000000e+00 0.000000e+00 1.918878e+05 0.000000e+00 0.000000e+00 5.749474e+05 0.000000e+00 0.000000e+00 1.393472e+04 0.000000e+00 0.000000e+00 7.149503e+04 0.000000e+00 0.000000e+00 2.273881e+05 0.000000e+00 0.000000e+00 1.457132e+06 0.000000e+00 2.432355e+06 2.432355e+06 1.000000e+00 3.751577e+06 3.751577e+06 1.000000e+00 1.950994e+05 4.599986e+05 4.241304e-01 0.000000e+00 5.250813e+06 0.000000e+00
6.059000e+03 0.000000e+00 1.320366e+04 0.000000e+00 0.000000e+00 1.060381e+05 0.000000e+00 0.000000e+00 2.531943e+03 0.000000e+00 0.000000e+00 7.440512e+04 0.000000e+00 0.000000e+00 2.220566e+05 0.000000e+00 0.000000e+00 5.050615e+05 0.000000e+00 0.000000e+00 2.032417e+05 0.000000e+00 0.000000e+00 5.788757e+05 0.000000e+00 0.000000e+00 1.394597e+04 0.000000e+00 0.000000e+00 7.255251e+04 0.000000e+00 0.000000e+00 1.030747e+05 0.000000e+00 0.000000e+00 1.631113e+06 0.000000e+00 9.878798e-09 3.464198e+06 2.851684e-15 1.522758e-08 1.703294e+06 8.940079e-15 1.950994e+05 5.326446e+05 3.662844e-01 0.000000e+00 5.859742e+06 0.000000e+00
6.132000e+03 0.000000e+00 1.196297e+04 0.000000e+00 0.000000e+00 1.072378e+05 0.000000e+00 0.000000e+00 2.575802e+03 0.000000e+00 0.000000e+00 7.468128e+04 0.000000e+00 0.000000e+00 2.247008e+05 0.000000e+00 0.000000e+00 5.182650e+05 0.000000e+00 0.000000e+00 2.123554e+05 0.000000e+00 0.000000e+00 5.833835e+05 0.000000e+00 0.000000e+00 1.420965e+04 0.000000e+00 0.000000e+00 7.380369e+04 0.000000e+00 0.000000e+00 9.100665e+04 0.000000e+00 0.000000e+00 1.796944e+06 0.000000e+00 3.289354e+06 3.289354e+06 1.000000e+00 1.307860e+06 1.307860e+06 1.000000e+00 1.950994e+05 6.058413e+05 3.220305e-01 0.000000e+00 6.475376e+06 0.000000e+00
6.205000e+03 1.614754e+04 1.614754e+04 1.000000e+00 9.089866e+04 1.008355e+05 9.014549e-01 2.610382e+03 2.610382e+03 1.000000e+00 7.489579e+04 7.489579e+04 1.000000e+00 2.265596e+05 2.265596e+05 1.000000e+00 5.004057e+05 5.004057e+05 1.000000e+00 2.164399e+05 2.164399e+05 1.000000e+00 5.777905e+05 5.777905e+05 1.000000e+00 0.000000e+00 1.417874e+04 0.000000e+00 0.000000e+00 7.512948e+04 0.000000e+00 0.000000e+00 8.933476e+04 0.000000e+00 0.000000e+00 1.955250e+06 0.000000e+00 3.289354e+06 3.289354e+06 1.000000e+00 1.307860e+06 1.307860e+06 1.000000e+00 0.000000e+00 6.801371e+05 0.000000e+00 0.000000e+00 7.111560e+06 0.000000e+00
