year,Scientific_Name,Common_Name,fao_rgn,stock_id,TaxonKey,Resilience,tons
1982,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31914.58157
1983,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31635.3921
1984,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31347.17122
1985,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31018.54498
1986,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30857.70169
1987,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30764.16425
1988,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30714.25349
1989,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30652.35474
1990,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30598.16071
1991,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30586.12516
1992,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,32799.63834
1993,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,35982.62485
1994,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,23689.23956
1995,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,27164.76127
1996,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31848.44211
1997,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,20616.32652
1998,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25320.92172
1999,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,41251.93475
2000,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,29725.2304
2001,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,34160.03294
2002,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,27253.3979
2003,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,28397.32863
2004,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,38422.99374
2005,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,38118.78181
2006,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,35643.94736
2007,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,29987.66035
2008,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25534.39979
2009,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,22252.01593
2010,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,24475.31657
2011,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25580.61309
2012,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31175.96866
2013,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33286.64412
2014,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33170.84019
2015,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33108.70049
2016,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65202.71684
2017,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,63268.35215
2018,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,61386.49503
2019,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,59682.3788
2020,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,58418.19912
2021,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,57657.37155
2022,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,56926.37556
2023,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,56359.38147
2024,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55950.4185
2025,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55903.48413
2026,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,56018.41103
2027,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55783.09216
2028,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55729.9109
2029,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55740.60315
2030,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55782.69071
2031,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55688.75346
2032,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55595.0959
2033,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55506.68999
2034,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55405.63076
2035,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55067.37675
2036,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54833.87515
2037,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54756.03871
2038,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54709.57181
2039,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54504.56775
2040,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54409.02882
2041,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54196.6693
2042,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54162.86734
2043,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54268.62934
2044,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54354.10054
2045,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54317.55922
2046,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54394.52625
2047,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54584.68198
2048,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54849.12145
2049,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54916.30784
2050,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55028.71361
2051,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55163.64698
2052,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55263.99088
2053,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55153.34923
2054,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55047.84168
2055,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55026.59053
2056,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55169.39599
2057,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,55094.17157
2058,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54976.5374
2059,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54907.05219
2060,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54614.14908
2061,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54547.79336
2062,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54359.37162
2063,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54075.84681
2064,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,53966.02205
2065,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,53935.2663
2066,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54180.05175
2067,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54265.26249
2068,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,54058.3167
1980,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,200098.1346
1981,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,161149.7756
1982,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,161258.2304
1983,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,151820.8097
1984,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,147962.4306
1985,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,139320.5881
1986,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,150862.9734
1987,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170490.7225
1988,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171234.0222
1989,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,156598.6875
1990,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171042.3446
1991,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,184426.7396
1992,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,234341.6874
1993,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,272555.2249
1994,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,304767.5936
1995,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,278862.4012
1996,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219933.9267
1997,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219593.9743
1998,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,261511.544
1999,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219702.3551
2000,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,254324.4857
2001,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,277728.1743
2002,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,273455.3479
2003,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212807.0101
2004,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,204949.0012
2005,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,182579.6376
2006,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,146608.8761
2007,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,168015.2498
2008,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,164926.7676
2009,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,178221.9847
2010,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,190676.6237
2011,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,196560.7011
2012,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173424.2704
2013,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170452.946
2014,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,242375.6106
2015,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213606.3061
2016,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,165124.6866
2017,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,166247.0186
2018,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,166499.2728
2019,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,166207.5104
2020,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,166717.9495
2021,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,168826.3207
2022,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,169487.4711
2023,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,169182.5562
2024,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170272.8539
2025,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170329.6061
2026,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,169577.3597
2027,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,169139.3539
2028,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,169916.6291
2029,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171644.834
2030,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172612.5325
2031,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172469.6314
2032,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172093.633
2033,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172302.7568
2034,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173439.9283
2035,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,174018.5682
2036,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173363.2626
2037,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172953.0208
2038,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172262.1504
2039,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171138.9213
2040,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170486.5882
2041,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170644.0372
2042,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171579.033
2043,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173295.6853
2044,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,174282.8919
2045,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,174858.754
2046,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,174663.5099
2047,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173921.6159
2048,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173646.7455
2049,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173505.2409
2050,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172917.5092
2051,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172284.2932
2052,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171618.3703
2053,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171693.1601
2054,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171517.8437
2055,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172116.4958
2056,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173464.7993
2057,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,174120.8171
2058,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,174270.3843
2059,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,174582.2488
2060,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,174919.7945
2061,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,175630.3024
2062,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,175148.4936
2063,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173620.5494
2064,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,172669.1529
2065,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171916.0592
2066,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170484.4793
2067,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,169444.1428
2068,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,166338.3432
1980,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,22058.40319
1981,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,18256.36883
1982,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,15017.52991
1983,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,18601.34184
1984,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,29996.75614
1985,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,35381.71567
1986,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,44116.05879
