rgn_id,stock_id_taxonkey,year,mean_catch
1,Sebastes_marinus-27_600501,2038,19634.41033
1,Sebastes_marinus-27_600501,2039,19634.41033
1,Sebastes_marinus-27_600501,2040,19634.41033
1,Sebastes_marinus-27_600501,2041,19634.41033
1,Sebastes_marinus-27_600501,2042,19634.41033
1,Sebastes_marinus-27_600501,2043,19634.41033
1,Sebastes_marinus-27_600501,2044,19634.41033
1,Sebastes_marinus-27_600501,2045,19634.41033
1,Sebastes_marinus-27_600501,2046,19634.41033
1,Sebastes_marinus-27_600501,2047,19634.41033
1,Sebastes_marinus-27_600501,2048,19634.41033
1,Sebastes_marinus-27_600501,2049,19634.41033
1,Sebastes_marinus-27_600501,2050,19634.41033
1,Sebastes_marinus-27_600501,2051,19634.41033
1,Sebastes_marinus-27_600501,2052,19634.41033
1,Sebastes_marinus-27_600501,2053,19634.41033
1,Sebastes_marinus-27_600501,2054,19634.41033
1,Sebastes_marinus-27_600501,2055,19634.41033
1,Sebastes_marinus-27_600501,2056,19634.41033
1,Sebastes_marinus-27_600501,2057,19634.41033
1,Sebastes_marinus-27_600501,2058,19634.41033
1,Sebastes_marinus-27_600501,2059,19634.41033
1,Sebastes_marinus-27_600501,2060,19634.41033
1,Sebastes_marinus-27_600501,2061,19634.41033
1,Sebastes_marinus-27_600501,2062,19634.41033
1,Sebastes_marinus-27_600501,2063,19634.41033
1,Sebastes_marinus-27_600501,2064,19634.41033
1,Sebastes_marinus-27_600501,2065,19634.41033
1,Sebastes_marinus-27_600501,2066,19634.41033
1,Sebastes_marinus-27_600501,2067,19634.41033
1,Sebastes_marinus-27_600501,2068,19634.41033
1,Reinhardtius_hippoglossoides-27_600516,1980,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1981,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1982,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1983,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1984,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1985,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1986,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1987,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1988,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1989,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1990,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1991,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1992,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1993,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1994,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1995,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1996,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1997,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1998,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,1999,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2000,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2001,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2002,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2003,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2004,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2005,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2006,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2007,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2008,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2009,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2010,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2011,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2012,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2013,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2014,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2015,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2016,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2017,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2018,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2019,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2020,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2021,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2022,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2023,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2024,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2025,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2026,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2027,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2028,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2029,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2030,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2031,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2032,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2033,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2034,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2035,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2036,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2037,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2038,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2039,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2040,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2041,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2042,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2043,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2044,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2045,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2046,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2047,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2048,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2049,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2050,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2051,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2052,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2053,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2054,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2055,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2056,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2057,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2058,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2059,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2060,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2061,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2062,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2063,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2064,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2065,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2066,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2067,59766.86098
1,Reinhardtius_hippoglossoides-27_600516,2068,59766.86098
1,Scomber_scombrus-27_600118,1980,235993.8736
1,Scomber_scombrus-27_600118,1981,235993.8736
1,Scomber_scombrus-27_600118,1982,235993.8736
1,Scomber_scombrus-27_600118,1983,235993.8736
1,Scomber_scombrus-27_600118,1984,235993.8736
1,Scomber_scombrus-27_600118,1985,235993.8736
1,Scomber_scombrus-27_600118,1986,235993.8736
1,Scomber_scombrus-27_600118,1987,235993.8736
1,Scomber_scombrus-27_600118,1988,235993.8736
1,Scomber_scombrus-27_600118,1989,235993.8736
1,Scomber_scombrus-27_600118,1990,235993.8736
1,Scomber_scombrus-27_600118,1991,235993.8736
1,Scomber_scombrus-27_600118,1992,235993.8736
1,Scomber_scombrus-27_600118,1993,235993.8736
1,Scomber_scombrus-27_600118,1994,235993.8736
1,Scomber_scombrus-27_600118,1995,235993.8736
1,Scomber_scombrus-27_600118,1996,235993.8736
1,Scomber_scombrus-27_600118,1997,235993.8736
1,Scomber_scombrus-27_600118,1998,235993.8736
1,Scomber_scombrus-27_600118,1999,235993.8736
1,Scomber_scombrus-27_600118,2000,235993.8736
1,Scomber_scombrus-27_600118,2001,235993.8736
1,Scomber_scombrus-27_600118,2002,235993.8736
1,Scomber_scombrus-27_600118,2003,235993.8736
1,Scomber_scombrus-27_600118,2004,235993.8736
1,Scomber_scombrus-27_600118,2005,235993.8736
1,Scomber_scombrus-27_600118,2006,235993.8736
1,Scomber_scombrus-27_600118,2007,235993.8736
1,Scomber_scombrus-27_600118,2008,235993.8736
1,Scomber_scombrus-27_600118,2009,235993.8736
1,Scomber_scombrus-27_600118,2010,235993.8736
1,Scomber_scombrus-27_600118,2011,235993.8736
1,Scomber_scombrus-27_600118,2012,235993.8736
1,Scomber_scombrus-27_600118,2013,235993.8736
1,Scomber_scombrus-27_600118,2014,235993.8736
1,Scomber_scombrus-27_600118,2015,235993.8736
1,Scomber_scombrus-27_600118,2016,235993.8736
1,Scomber_scombrus-27_600118,2017,235993.8736
1,Scomber_scombrus-27_600118,2018,235993.8736
1,Scomber_scombrus-27_600118,2019,235993.8736
1,Scomber_scombrus-27_600118,2020,235993.8736
1,Scomber_scombrus-27_600118,2021,235993.8736
1,Scomber_scombrus-27_600118,2022,235993.8736
1,Scomber_scombrus-27_600118,2023,235993.8736
1,Scomber_scombrus-27_600118,2024,235993.8736
1,Scomber_scombrus-27_600118,2025,235993.8736
1,Scomber_scombrus-27_600118,2026,235993.8736
1,Scomber_scombrus-27_600118,2027,235993.8736
1,Scomber_scombrus-27_600118,2028,235993.8736
1,Scomber_scombrus-27_600118,2029,235993.8736
1,Scomber_scombrus-27_600118,2030,235993.8736
1,Scomber_scombrus-27_600118,2031,235993.8736
1,Scomber_scombrus-27_600118,2032,235993.8736
1,Scomber_scombrus-27_600118,2033,235993.8736
1,Scomber_scombrus-27_600118,2034,235993.8736
1,Scomber_scombrus-27_600118,2035,235993.8736
1,Scomber_scombrus-27_600118,2036,235993.8736
1,Scomber_scombrus-27_600118,2037,235993.8736
1,Scomber_scombrus-27_600118,2038,235993.8736
1,Scomber_scombrus-27_600118,2039,235993.8736
1,Scomber_scombrus-27_600118,2040,235993.8736
1,Scomber_scombrus-27_600118,2041,235993.8736
1,Scomber_scombrus-27_600118,2042,235993.8736
1,Scomber_scombrus-27_600118,2043,235993.8736
1,Scomber_scombrus-27_600118,2044,235993.8736
1,Scomber_scombrus-27_600118,2045,235993.8736
1,Scomber_scombrus-27_600118,2046,235993.8736
1,Scomber_scombrus-27_600118,2047,235993.8736
1,Scomber_scombrus-27_600118,2048,235993.8736
1,Scomber_scombrus-27_600118,2049,235993.8736
1,Scomber_scombrus-27_600118,2050,235993.8736
1,Scomber_scombrus-27_600118,2051,235993.8736
1,Scomber_scombrus-27_600118,2052,235993.8736
1,Scomber_scombrus-27_600118,2053,235993.8736
1,Scomber_scombrus-27_600118,2054,235993.8736
1,Scomber_scombrus-27_600118,2055,235993.8736
1,Scomber_scombrus-27_600118,2056,235993.8736
1,Scomber_scombrus-27_600118,2057,235993.8736
1,Scomber_scombrus-27_600118,2058,235993.8736
1,Scomber_scombrus-27_600118,2059,235993.8736
1,Scomber_scombrus-27_600118,2060,235993.8736
1,Scomber_scombrus-27_600118,2061,235993.8736
1,Scomber_scombrus-27_600118,2062,235993.8736
1,Scomber_scombrus-27_600118,2063,235993.8736
1,Scomber_scombrus-27_600118,2064,235993.8736
1,Scomber_scombrus-27_600118,2065,235993.8736
1,Scomber_scombrus-27_600118,2066,235993.8736
1,Scomber_scombrus-27_600118,2067,235993.8736
1,Scomber_scombrus-27_600118,2068,235993.8736
1,Melanogrammus_aeglefinus-27_601381,1980,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1981,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1982,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1983,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1984,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1985,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1986,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1987,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1988,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1989,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1990,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1991,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1992,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1993,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1994,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1995,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1996,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1997,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1998,74157.61576
1,Melanogrammus_aeglefinus-27_601381,1999,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2000,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2001,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2002,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2003,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2004,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2005,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2006,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2007,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2008,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2009,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2010,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2011,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2012,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2013,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2014,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2015,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2016,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2017,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2018,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2019,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2020,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2021,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2022,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2023,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2024,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2025,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2026,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2027,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2028,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2029,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2030,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2031,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2032,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2033,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2034,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2035,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2036,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2037,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2038,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2039,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2040,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2041,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2042,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2043,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2044,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2045,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2046,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2047,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2048,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2049,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2050,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2051,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2052,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2053,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2054,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2055,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2056,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2057,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2058,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2059,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2060,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2061,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2062,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2063,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2064,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2065,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2066,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2067,74157.61576
1,Melanogrammus_aeglefinus-27_601381,2068,74157.61576
1,Pollachius_virens-27_601343,1980,360486.6053
1,Pollachius_virens-27_601343,1981,360486.6053
1,Pollachius_virens-27_601343,1982,360486.6053
1,Pollachius_virens-27_601343,1983,360486.6053
1,Pollachius_virens-27_601343,1984,360486.6053
1,Pollachius_virens-27_601343,1985,360486.6053
1,Pollachius_virens-27_601343,1986,360486.6053
1,Pollachius_virens-27_601343,1987,360486.6053
1,Pollachius_virens-27_601343,1988,360486.6053
1,Pollachius_virens-27_601343,1989,360486.6053
1,Pollachius_virens-27_601343,1990,360486.6053
1,Pollachius_virens-27_601343,1991,360486.6053
1,Pollachius_virens-27_601343,1992,360486.6053
1,Pollachius_virens-27_601343,1993,360486.6053
1,Pollachius_virens-27_601343,1994,360486.6053
1,Pollachius_virens-27_601343,1995,360486.6053
1,Pollachius_virens-27_601343,1996,360486.6053
1,Pollachius_virens-27_601343,1997,360486.6053
1,Pollachius_virens-27_601343,1998,360486.6053
1,Pollachius_virens-27_601343,1999,360486.6053
1,Pollachius_virens-27_601343,2000,360486.6053
1,Pollachius_virens-27_601343,2001,360486.6053
1,Pollachius_virens-27_601343,2002,360486.6053
1,Pollachius_virens-27_601343,2003,360486.6053
1,Pollachius_virens-27_601343,2004,360486.6053
1,Pollachius_virens-27_601343,2005,360486.6053
1,Pollachius_virens-27_601343,2006,360486.6053
1,Pollachius_virens-27_601343,2007,360486.6053
1,Pollachius_virens-27_601343,2008,360486.6053
1,Pollachius_virens-27_601343,2009,360486.6053
1,Pollachius_virens-27_601343,2010,360486.6053
1,Pollachius_virens-27_601343,2011,360486.6053
1,Pollachius_virens-27_601343,2012,360486.6053
1,Pollachius_virens-27_601343,2013,360486.6053
1,Pollachius_virens-27_601343,2014,360486.6053
1,Pollachius_virens-27_601343,2015,360486.6053
1,Pollachius_virens-27_601343,2016,360486.6053
1,Pollachius_virens-27_601343,2017,360486.6053
1,Pollachius_virens-27_601343,2018,360486.6053
1,Pollachius_virens-27_601343,2019,360486.6053
1,Pollachius_virens-27_601343,2020,360486.6053
1,Pollachius_virens-27_601343,2021,360486.6053
1,Pollachius_virens-27_601343,2022,360486.6053
1,Pollachius_virens-27_601343,2023,360486.6053
1,Pollachius_virens-27_601343,2024,360486.6053
1,Pollachius_virens-27_601343,2025,360486.6053
1,Pollachius_virens-27_601343,2026,360486.6053
1,Pollachius_virens-27_601343,2027,360486.6053
1,Pollachius_virens-27_601343,2028,360486.6053
1,Pollachius_virens-27_601343,2029,360486.6053
1,Pollachius_virens-27_601343,2030,360486.6053
1,Pollachius_virens-27_601343,2031,360486.6053
1,Pollachius_virens-27_601343,2032,360486.6053
1,Pollachius_virens-27_601343,2033,360486.6053
1,Pollachius_virens-27_601343,2034,360486.6053
1,Pollachius_virens-27_601343,2035,360486.6053
1,Pollachius_virens-27_601343,2036,360486.6053
1,Pollachius_virens-27_601343,2037,360486.6053
1,Pollachius_virens-27_601343,2038,360486.6053
1,Pollachius_virens-27_601343,2039,360486.6053
1,Pollachius_virens-27_601343,2040,360486.6053
1,Pollachius_virens-27_601343,2041,360486.6053
1,Pollachius_virens-27_601343,2042,360486.6053
1,Pollachius_virens-27_601343,2043,360486.6053
1,Pollachius_virens-27_601343,2044,360486.6053
1,Pollachius_virens-27_601343,2045,360486.6053
1,Pollachius_virens-27_601343,2046,360486.6053
1,Pollachius_virens-27_601343,2047,360486.6053
1,Pollachius_virens-27_601343,2048,360486.6053
1,Pollachius_virens-27_601343,2049,360486.6053
1,Pollachius_virens-27_601343,2050,360486.6053
1,Pollachius_virens-27_601343,2051,360486.6053
1,Pollachius_virens-27_601343,2052,360486.6053
1,Pollachius_virens-27_601343,2053,360486.6053
1,Pollachius_virens-27_601343,2054,360486.6053
1,Pollachius_virens-27_601343,2055,360486.6053
1,Pollachius_virens-27_601343,2056,360486.6053
1,Pollachius_virens-27_601343,2057,360486.6053
1,Pollachius_virens-27_601343,2058,360486.6053
1,Pollachius_virens-27_601343,2059,360486.6053
1,Pollachius_virens-27_601343,2060,360486.6053
1,Pollachius_virens-27_601343,2061,360486.6053
1,Pollachius_virens-27_601343,2062,360486.6053
1,Pollachius_virens-27_601343,2063,360486.6053
1,Pollachius_virens-27_601343,2064,360486.6053
1,Pollachius_virens-27_601343,2065,360486.6053
1,Pollachius_virens-27_601343,2066,360486.6053
1,Pollachius_virens-27_601343,2067,360486.6053
1,Pollachius_virens-27_601343,2068,360486.6053
1,Sebastes_mentella-27_600505,1980,67085.96282
1,Sebastes_mentella-27_600505,1981,67085.96282
1,Sebastes_mentella-27_600505,1982,67085.96282
1,Sebastes_mentella-27_600505,1983,67085.96282
1,Sebastes_mentella-27_600505,1984,67085.96282
1,Sebastes_mentella-27_600505,1985,67085.96282
1,Sebastes_mentella-27_600505,1986,67085.96282
1,Sebastes_mentella-27_600505,1987,67085.96282
1,Sebastes_mentella-27_600505,1988,67085.96282
1,Sebastes_mentella-27_600505,1989,67085.96282
1,Sebastes_mentella-27_600505,1990,67085.96282
1,Sebastes_mentella-27_600505,1991,67085.96282
1,Sebastes_mentella-27_600505,1992,67085.96282
1,Sebastes_mentella-27_600505,1993,67085.96282
1,Sebastes_mentella-27_600505,1994,67085.96282
1,Sebastes_mentella-27_600505,1995,67085.96282
1,Sebastes_mentella-27_600505,1996,67085.96282
1,Sebastes_mentella-27_600505,1997,67085.96282
1,Sebastes_mentella-27_600505,1998,67085.96282
1,Sebastes_mentella-27_600505,1999,67085.96282
1,Sebastes_mentella-27_600505,2000,67085.96282
1,Sebastes_mentella-27_600505,2001,67085.96282
1,Sebastes_mentella-27_600505,2002,67085.96282
1,Sebastes_mentella-27_600505,2003,67085.96282
1,Sebastes_mentella-27_600505,2004,67085.96282
1,Sebastes_mentella-27_600505,2005,67085.96282
1,Sebastes_mentella-27_600505,2006,67085.96282
1,Sebastes_mentella-27_600505,2007,67085.96282
1,Sebastes_mentella-27_600505,2008,67085.96282
1,Sebastes_mentella-27_600505,2009,67085.96282
1,Sebastes_mentella-27_600505,2010,67085.96282
1,Sebastes_mentella-27_600505,2011,67085.96282
1,Sebastes_mentella-27_600505,2012,67085.96282
1,Sebastes_mentella-27_600505,2013,67085.96282
1,Sebastes_mentella-27_600505,2014,67085.96282
1,Sebastes_mentella-27_600505,2015,67085.96282
1,Sebastes_mentella-27_600505,2016,67085.96282
1,Sebastes_mentella-27_600505,2017,67085.96282
1,Sebastes_mentella-27_600505,2018,67085.96282
1,Sebastes_mentella-27_600505,2019,67085.96282
1,Sebastes_mentella-27_600505,2020,67085.96282
1,Sebastes_mentella-27_600505,2021,67085.96282
1,Sebastes_mentella-27_600505,2022,67085.96282
1,Sebastes_mentella-27_600505,2023,67085.96282
1,Sebastes_mentella-27_600505,2024,67085.96282
1,Sebastes_mentella-27_600505,2025,67085.96282
1,Sebastes_mentella-27_600505,2026,67085.96282
1,Sebastes_mentella-27_600505,2027,67085.96282
1,Sebastes_mentella-27_600505,2028,67085.96282
1,Sebastes_mentella-27_600505,2029,67085.96282
1,Sebastes_mentella-27_600505,2030,67085.96282
1,Sebastes_mentella-27_600505,2031,67085.96282
1,Sebastes_mentella-27_600505,2032,67085.96282
1,Sebastes_mentella-27_600505,2033,67085.96282
1,Sebastes_mentella-27_600505,2034,67085.96282
1,Sebastes_mentella-27_600505,2035,67085.96282
1,Sebastes_mentella-27_600505,2036,67085.96282
