year,Scientific_Name,Common_Name,fao_rgn,stock_id,TaxonKey,Resilience,tons
1982,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31914.58157
1983,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31635.3921
1984,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31347.17122
1985,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31018.54498
1986,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30857.70169
1987,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30764.16425
1988,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30714.25349
1989,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30652.35474
1990,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30598.16071
1991,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30586.12516
1992,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,32799.63834
1993,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,35982.62485
1994,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,23689.23956
1995,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,27164.76127
1996,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31848.44211
1997,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,20616.32652
1998,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25320.92172
1999,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,41251.93475
2000,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,29725.2304
2001,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,34160.03294
2002,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,27253.3979
2003,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,28397.32863
2004,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,38422.99374
2005,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,38118.78181
2006,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,35643.94736
2007,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,29987.66035
2008,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25534.39979
2009,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,22252.01593
2010,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,24475.31657
2011,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25580.61309
2012,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31175.96866
2013,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33286.64412
2014,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33170.84019
2015,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33108.70049
2016,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,86047.83849
2017,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,82019.91671
2018,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,78313.41156
2019,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,75070.18456
2020,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,72584.71509
2021,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,70900.78141
2022,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,69434.08142
2023,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,68387.10913
2024,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67688.47273
2025,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67555.43636
2026,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67647.10076
2027,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67358.72774
2028,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67253.78113
2029,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67281.66911
2030,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67380.43506
2031,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67220.30917
2032,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,67031.6749
2033,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66834.74236
2034,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66565.2529
2035,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66070.34854
2036,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65774.81958
2037,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65745.4138
2038,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65746.84781
2039,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65592.72402
2040,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65580.0098
2041,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65383.52536
2042,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65203.55862
2043,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65093.50517
2044,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65129.98338
2045,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65342.41853
2046,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65513.28094
2047,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65870.05206
2048,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66349.37786
2049,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66468.1864
2050,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66366.97345
2051,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66386.30035
2052,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66347.71971
2053,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66343.97284
2054,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66322.23446
2055,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66400.8588
2056,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66443.00457
2057,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66330.39543
2058,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66159.80742
2059,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,66082.15543
2060,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65841.88113
2061,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65779.3126
2062,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65628.56421
2063,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65355.88796
2064,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65433.48983
2065,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65304.76085
2066,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65279.69492
2067,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65222.57732
2068,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,65351.76739
1980,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,200098.1346
1981,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,161149.7756
1982,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,161258.2304
1983,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,151820.8097
1984,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,147962.4306
1985,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,139320.5881
1986,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,150862.9734
1987,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170490.7225
1988,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171234.0222
1989,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,156598.6875
1990,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171042.3446
1991,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,184426.7396
1992,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,234341.6874
1993,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,272555.2249
1994,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,304767.5936
1995,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,278862.4012
1996,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219933.9267
1997,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219593.9743
1998,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,261511.544
1999,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219702.3551
2000,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,254324.4857
2001,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,277728.1743
2002,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,273455.3479
2003,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212807.0101
2004,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,204949.0012
2005,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,182579.6376
2006,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,146608.8761
2007,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,168015.2498
2008,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,164926.7676
2009,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,178221.9847
2010,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,190676.6237
2011,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,196560.7011
2012,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173424.2704
2013,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170452.946
2014,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,242375.6106
2015,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213606.3061
2016,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,218872.3327
2017,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,218032.9029
2018,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,216253.4162
2019,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213978.0584
2020,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212930.4148
2021,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,214143.6561
2022,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213664.3824
2023,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212144.0206
2024,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212527.4203
2025,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,211742.9776
2026,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,210076.48
2027,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,208747.4179
2028,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209164.1563
2029,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,211435.4815
2030,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212868.199
2031,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213705.3089
2032,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213839.431
2033,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212844.8534
2034,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,211513.4645
2035,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,210610.6724
2036,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,210137.4812
2037,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,210743.9325
2038,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,210505.807
2039,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,210493.7849
2040,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209827.2656
2041,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209735.0523
2042,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209228.0581
2043,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209343.5477
2044,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,210399.2414
2045,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,211205.1942
2046,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212510.6836
2047,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213425.3246
2048,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,214176.1667
2049,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213869.0485
2050,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,214197.2256
2051,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213567.3365
2052,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,211684.199
2053,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,210100.5021
2054,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209083.9274
2055,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,208952.1632
2056,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,208696.2388
2057,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,208679.3662
2058,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209018.1662
2059,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209151.3672
2060,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,209882.5172
2061,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,211837.0977
2062,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212593.0516
2063,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212404.258
2064,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212674.108
2065,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212503.1562
2066,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,211485.7177
2067,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,208665.2546
2068,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,208089.8504
1980,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,22058.40319
1981,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,18256.36883
1982,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,15017.52991
1983,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,18601.34184
1984,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,29996.75614
1985,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,35381.71567
1986,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,44116.05879
