year,Scientific_Name,Common_Name,fao_rgn,stock_id,TaxonKey,Resilience,tons
1982,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31914.58157
1983,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31635.3921
1984,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31347.17122
1985,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31018.54498
1986,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30857.70169
1987,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30764.16425
1988,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30714.25349
1989,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30652.35474
1990,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30598.16071
1991,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,30586.12516
1992,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,32799.63834
1993,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,35982.62485
1994,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,23689.23956
1995,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,27164.76127
1996,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31848.44211
1997,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,20616.32652
1998,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25320.92172
1999,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,41251.93475
2000,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,29725.2304
2001,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,34160.03294
2002,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,27253.3979
2003,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,28397.32863
2004,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,38422.99374
2005,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,38118.78181
2006,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,35643.94736
2007,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,29987.66035
2008,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25534.39979
2009,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,22252.01593
2010,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,24475.31657
2011,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,25580.61309
2012,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,31175.96866
2013,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33286.64412
2014,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33170.84019
2015,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,33108.70049
2016,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,106475.8793
2017,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,99680.08102
2018,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,93645.25116
2019,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,88487.37735
2020,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,84495.45703
2021,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,81665.39937
2022,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,79343.11264
2023,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,77689.98438
2024,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,76612.74727
2025,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,76345.67363
2026,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,76396.75331
2027,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,76019.36197
2028,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,75836.07655
2029,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,75760.89066
2030,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,75565.06934
2031,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,75403.76655
2032,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,75295.18975
2033,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,75146.49526
2034,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74904.13331
2035,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74336.85405
2036,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74008.78035
2037,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73932.19434
2038,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73769.33208
2039,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73619.29748
2040,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73472.0691
2041,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73196.79716
2042,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73072.06127
2043,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,72916.55523
2044,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,72802.30326
2045,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,72921.31748
2046,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73217.75909
2047,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73739.87624
2048,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74108.12374
2049,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74232.46959
2050,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74050.72372
2051,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74167.57546
2052,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74210.04887
2053,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74259.96758
2054,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74251.92303
2055,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74269.28362
2056,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74304.37752
2057,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74271.21121
2058,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74145.02903
2059,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,74054.11483
2060,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73795.32045
2061,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73839.18741
2062,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73562.64432
2063,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73161.80943
2064,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,73085.63913
2065,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,72848.3615
2066,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,72923.38358
2067,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,72756.03791
2068,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,72778.68337
1980,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,200098.1346
1981,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,161149.7756
1982,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,161258.2304
1983,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,151820.8097
1984,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,147962.4306
1985,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,139320.5881
1986,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,150862.9734
1987,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170490.7225
1988,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171234.0222
1989,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,156598.6875
1990,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,171042.3446
1991,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,184426.7396
1992,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,234341.6874
1993,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,272555.2249
1994,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,304767.5936
1995,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,278862.4012
1996,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219933.9267
1997,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219593.9743
1998,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,261511.544
1999,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,219702.3551
2000,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,254324.4857
2001,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,277728.1743
2002,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,273455.3479
2003,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,212807.0101
2004,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,204949.0012
2005,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,182579.6376
2006,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,146608.8761
2007,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,168015.2498
2008,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,164926.7676
2009,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,178221.9847
2010,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,190676.6237
2011,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,196560.7011
2012,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,173424.2704
2013,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,170452.946
2014,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,242375.6106
2015,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,213606.3061
2016,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,271985.1792
2017,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,268080.2253
2018,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,263321.8174
2019,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,258267.2137
2020,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,254987.0779
2021,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,254731.8451
2022,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,252629.5782
2023,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,249702.2075
2024,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,248433.2748
2025,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,246306.3578
2026,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,244642.3739
2027,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,243568.3797
2028,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,244585.3747
2029,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,245447.6104
2030,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,247540.3953
2031,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,248230.2336
2032,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,248473.9714
2033,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,248029.716
2034,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,246613.7727
2035,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,244610.7017
2036,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,242220.2898
2037,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,240353.4911
2038,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,239932.8193
2039,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,242000.0678
2040,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,242214.6294
2041,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,240975.5459
2042,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,239841.0802
2043,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,239118.811
2044,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,238846.4653
2045,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,239985.4897
2046,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,242565.849
2047,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,243640.8751
2048,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,243390.2308
2049,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,244025.1519
2050,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,244568.6153
2051,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,244818.5377
2052,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,244129.8426
2053,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,243025.9628
2054,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,241917.4734
2055,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,240420.8603
2056,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,239794.1167
2057,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,239399.739
2058,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,238760.8304
2059,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,239483.3641
2060,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,240966.3475
2061,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,242786.0668
2062,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,241499.2891
2063,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,240408.3399
2064,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,241229.6599
2065,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,241206.6817
2066,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,240748.8745
2067,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,236494.8145
2068,Scomber scombrus,Atlantic mackerel,27,Scomber_scombrus-27,600118,Medium,235908.1151
1980,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,22058.40319
1981,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,18256.36883
1982,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,15017.52991
1983,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,18601.34184
1984,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,29996.75614
1985,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,35381.71567
1986,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,44116.05879
